217,99.00,1.000000
218,99.00,1.000000
219,99.00,1.000000
220,99.00,1.000000
221,99.00,1.000000
222,99.00,1.000000
223,99.00,1.000000
224,99.00,1.000000
225,99.00,1.000000
226,99.00,1.000000
227,99.00,1.000000
228,99.00,1.000000
229,99.00,1.000000
230,99.00,1.000000
231,99.00,1.000000
232,99.00,1.000000
233,99.00,1.000000
234,99.00,1.000000
235,99.00,1.000000
236,99.00,1.000000
237,99.00,1.000000
238,99.00,1.000000
239,99.00,1.000000
240,99.00,1.000000
241,99.00,1.000000
242,99.00,1.000000
243,99.00,1.000000
244,99.00,1.000000
245,99.00,1.000000
246,99.00,1.000000
247,99.00,1.000000
248,99.00,1.000000
249,99.00,1.000000
250,99.00,1.000000
251,99.00,1.000000
252,99.00,1.000000
253,99.00,1.000000
254,99.00,1.000000
255,99.00,1.000000
256,99.00,1.000000
257,99.00,1.000000
258,99.00,1.000000
259,99.00,1.000000
260,99.00,1.000000
261,99.00,1.000000
262,99.00,1.000000
263,99.00,1.000000
264,99.00,1.000000
265,99.00,1.000000
266,99.00,1.000000
267,99.00,1.000000
268,99.00,1.000000
269,99.00,1.000000
270,99.00,1.000000
271,99.00,1.000000
272,99.00,1.000000
273,99.00,1.000000
274,99.00,1.000000
275,99.00,1.000000
276,99.00,1.000000
277,99.00,1.000000
278,99.00,1.000000
279,99.00,1.000000
280,99.00,1.000000
281,99.00,1.000000
282,99.00,1.000000
283,99.00,1.000000
284,99.00,1.000000
285,99.00,1.000000
286,99.00,1.000000
287,99.00,1.000000
288,99.00,1.000000
289,99.00,1.000000
290,99.00,1.000000
291,99.00,1.000000
292,99.00,1.000000
293,99.00,1.000000
294,99.00,1.000000
295,99.00,1.000000
296,99.00,1.000000
297,99.00,1.000000
298,99.00,1.000000
299,99.00,1.000000
300,99.00,1.000000
301,99.00,1.000000
302,99.00,1.000000
303,99.00,1.000000
304,99.00,1.000000
305,99.00,1.000000
306,99.00,1.000000
307,99.00,1.000000
308,99.00,1.000000
309,99.00,1.000000
310,99.00,1.000000
311,99.00,1.000000
312,99.00,1.000000
313,99.00,1.000000
314,99.00,1.000000
315,99.00,1.000000
316,99.00,1.000000
317,99.00,1.000000
318,99.00,1.000000
319,99.00,1.000000
320,99.00,1.000000
321,99.00,1.000000
322,99.00,1.000000
323,99.00,1.000000
324,99.00,1.000000
325,99.00,1.000000
326,99.00,1.000000
327,99.00,1.000000
328,99.00,1.000000
329,99.00,1.000000
330,99.00,1.000000
331,99.00,1.000000
332,99.00,1.000000
333,99.00,1.000000
334,99.00,1.000000
335,99.00,1.000000
336,99.00,1.000000
337,99.00,1.000000
338,99.00,1.000000
339,99.00,1.000000
340,99.00,1.000000
341,99.00,1.000000
342,99.00,1.000000
343,99.00,1.000000
344,99.00,1.000000
345,99.00,1.000000
346,99.00,1.000000
347,99.00,1.000000
348,99.00,1.000000
349,99.00,1.000000
350,99.00,1.000000
351,99.00,1.000000
352,99.00,1.000000
353,99.00,1.000000
354,99.00,1.000000
355,99.00,1.000000
356,99.00,1.000000
357,99.00,1.000000
358,99.00,1.000000
359,99.00,1.000000
360,99.00,1.000000
361,99.00,1.000000
362,99.00,1.000000
363,99.00,1.000000
364,99.00,1.000000
365,99.00,1.000000
366,99.00,1.000000
367,99.00,1.000000
368,99.00,1.000000
369,99.00,1.000000
370,99.00,1.000000
371,99.00,1.000000
372,99.00,1.000000
373,99.00,1.000000
374,99.00,1.000000
375,99.00,1.000000
376,99.00,1.000000
377,99.00,1.000000
378,99.00,1.000000
379,99.00,1.000000
380,99.00,1.000000
381,99.00,1.000000
382,99.00,1.000000
383,99.00,1.000000
384,99.00,1.000000
385,99.00,1.000000
386,99.00,1.000000
387,99.00,1.000000
388,99.00,1.000000
389,99.00,1.000000
390,99.00,1.000000
391,99.00,1.000000
392,99.00,1.000000
393,99.00,1.000000
394,99.00,1.000000
395,99.00,1.000000
396,99.00,1.000000
397,99.00,1.000000
398,99.00,1.000000
399,99.00,1.000000
400,99.00,1.000000
401,99.00,1.000000
402,99.00,1.000000
403,99.00,1.000000
404,99.00,1.000000
405,99.00,1.000000
406,99.00,1.000000
407,99.00,1.000000
408,99.00,1.000000
409,99.00,1.000000
410,99.00,1.000000
411,99.00,1.000000
412,99.00,1.000000
413,99.00,1.000000
414,99.00,1.000000
415,99.00,1.000000
416,99.00,1.000000
417,99.00,1.000000
418,99.00,1.000000
419,99.00,1.000000
420,99.00,1.000000
421,99.00,1.000000
422,99.00,1.000000
423,99.00,1.000000
424,99.00,1.000000
425,99.00,1.000000
426,99.00,1.000000
427,99.00,1.000000
428,99.00,1.000000
429,99.00,1.000000
430,99.00,1.000000
431,99.00,1.000000
432,99.00,1.000000
433,99.00,1.000000
434,99.00,1.000000
435,99.00,1.000000
436,99.00,1.000000
437,99.00,1.000000
438,99.00,1.000000
439,99.00,1.000000
440,99.00,1.000000
441,99.00,1.000000
442,99.00,1.000000
443,99.00,1.000000
444,99.00,1.000000
445,99.00,1.000000
446,99.00,1.000000
447,99.00,1.000000
448,99.00,1.000000
449,99.00,1.000000
450,99.00,1.000000
451,99.00,1.000000
452,99.00,1.000000
453,99.00,1.000000
454,99.00,1.000000
455,99.00,1.000000
456,99.00,1.000000
457,99.00,1.000000
458,99.00,1.000000
459,99.00,1.000000
460,99.00,1.000000
461,99.00,1.000000
462,99.00,1.000000
463,99.00,1.000000
464,99.00,1.000000
465,99.00,1.000000
466,99.00,1.000000
467,99.00,1.000000
468,99.00,1.000000
469,99.00,1.000000
470,99.00,1.000000
471,99.00,1.000000
472,99.00,1.000000
473,99.00,1.000000
474,99.00,1.000000
475,99.00,1.000000
476,99.00,1.000000
477,99.00,1.000000
478,99.00,1.000000
479,99.00,1.000000
480,99.00,1.000000
481,99.00,1.000000
482,99.00,1.000000
483,99.00,1.000000
484,99.00,1.000000
485,99.00,1.000000
486,99.00,1.000000
487,99.00,1.000000
488,99.00,1.000000
489,99.00,1.000000
490,99.00,1.000000
491,99.00,1.000000
492,99.00,1.000000
493,99.00,1.000000
494,99.00,1.000000
495,99.00,1.000000
496,99.00,1.000000
497,99.00,1.000000
498,99.00,1.000000
499,99.00,1.000000
500,99.00,1.000000
